SMILES1,SMILES2,cocrystallization
O=C(O)CCC(N)C(=O)O,NC(=O)c1cccc(F)c1,0
CC(=O)O,c12c(c(=O)n(C)c(=O)n1C)n(C)cn2,0
C(N)(CCC(C(O)=O)N)=O,c1(C)n(C(c2ccc(Cl)cc2)=O)c2c(c1CC(=O)O)cc(OC)cc2,0
c1(O)ccc([N+]([O-])=O)cc1,n1c2n(C)c(=O)n(C)c(=O)c2[nH]c1,1
c1(C(=O)N)ccc(O)cc1,C(=CC(=O)O)C(=O)O,1
COc1nc(N)nc(OC)c1,C(O)(=O)C=CC(=O)O,1
c1c(C(=O)N)cc(OC)cc1,c1cc(C(N)=O)cnc1,0
c1cccc([N+](=O)[O-])c1O,C1(C)(C)C2(C)CCC1CC2=O,0
O=C1NC(=O)CCC1,c1c(C(O)=O)cc(O)cc1,0
c1(S(=O)(O)=O)ccc(C)cc1,CN(c1ccncc1)C,1
c12c(cccc1)S(=O)(=O)NC2=O,c1(C(=O)N)ccccc1F,1
N=C(NC(N)=N)N,C(CC(=O)O)C(O)=O,1
[N+](=O)(c1ccc(C(=O)N)cc1)[O-],OC1=C(O)C(=O)OC1C(O)CO,0
c1c2ccc3cccc4c3c2c(cc1)cc4,C1(F)=C(F)C(=O)C(F)=C(F)C1=O,1
OC(=O)C=C(C(O)=O)CC(O)=O,NC(=O)c1ccc([N+]([O-])=O)cc1,0
c1c(C=Cc2ccncc2)ccnc1,c1(O)cccc(O)c1,1
[O-][N+](c1c([N+](=O)[O-])cc(C)cc1)=O,c1ccc2c3c(cccc13)CC2,0
c1cc(F)cc(C(=O)N)c1,C(O)C(O)C1OC(=O)C(O)=C1O,0
O=C(O)c1cccc(C(O)=O)c1,n1ccc(CCCc2ccncc2)cc1,1
OC(c1c(C(=O)O)cccc1)=O,C(O)(c1c(=O)c2cc(F)c(N3CCNCC3)cc2n(CC)c1)=O,1
Fc1c(-c2ccccc2)ccc(C(C(=O)O)C)c1,n1c(CC(N)C(=O)O)c[nH]c1,0
Clc1ccc(N)nc1,O=[N+]([O-])c1cc([N+]([O-])=O)c(O)cc1,1
OCc1c(O)c(C)ncc1CO,OC(c1ccc(F)cc1)=O,0
c12c(ccc(OC)c1)n(C(=O)c1ccc(Cl)cc1)c(C)c2CC(=O)O,OS(=O)(=O)CCS(=O)(=O)O,0
c1c(C(=O)O)ccc([N+]([O-])=O)c1,Cn1c(=O)n(C)c2c(n(C)cn2)c1=O,0
N=C(c1ccccc1)N,C(c1ccc(OC)cc1)(=O)O,1
C(O)(c1ccc(C)cc1)=O,OC(c1ccc(O)cc1)=O,0
C1CC2(C)C(=O)CC1C2(C)C,C(#N)CCC#N,0
O=C(O)CSCC(N)C(O)=O,CC(C(O)=O)c1ccc(-c2ccccc2)c(F)c1,0
n1(C)c(=O)c2c(n(C)c1=O)ncn2C,c1([N+](=O)[O-])cccc(C(=O)O)c1,1
c1c(Cl)ccc(C(n2c3ccc(OC)cc3c(CC(O)=O)c2C)=O)c1,C(C(=O)O)N,0
c1([N+](=O)[O-])ccc(C(=O)O)cc1,c1ccc(Cl)nc1N,1
O=C(C(=O)O)O,c1nc2ccccc2s1,1
C(=O)(C(O)=O)O,c1(C(=O)O)ccc(OC)cc1,0
c1cc(C(=O)O)ccc1C,OC(=O)CCC(C(=O)O)N,0
Oc1cc(C(=O)O)cc(O)c1,O=S(N)(c1sc(NC(C)=O)nn1)=O,0
[N+](=O)([O-])c1cc([N+]([O-])=O)cc([N+](=O)[O-])c1,c1(N)ccc([N+](=O)[O-])cc1,0
c1(=O)c2c(n(C)c(=O)n1C)ncn2C,Cc1c(C(=O)N)cccc1,0
C(c1ccccc1)(C(C)NC)O,OC(=O)CCCCC(O)=O,1
Oc1ccc(NC(=O)C)cc1,c1c[nH]cn1,0
OC(CCSCCC(=O)O)=O,c1(F)cc(C(N)=O)ccc1,0
c1c[n+]([O-])c2ccc(OC)cc2c1,Oc1ccc(O)cc1,1
c1cc(C(=O)O)ccc1N,C(CC)CCCCC(=O)O,0
c12ccc(Cl)cc1c1ccc(C(C)C(=O)O)cc1[nH]2,c1cnccc1-c1ccncc1,1
OC(C=C(C(O)=O)CC(=O)O)=O,c1cc(O)ccc1C(N)=O,0
c1ccc2c3c(c4ccccc4cc3)ccc2c1,c1cccc2ccccc12,0
N(CCCC(N)C(=O)O)C(N)=N,C1=Cc2ccccc2N(C(=O)N)c2ccccc21,0
c1cc(C(O)=O)ccc1C,c1c(N)nc(C)cc1,1
Oc1ccccc1O,c1cnc(-c2sc(-c3ncccc3)cc2)cc1,1
c12cccc3c1c(ccc3)CC2,N#CCCC#N,0
OCC(C1OC(=O)C(O)=C1O)O,O=C(c1cccc(F)c1)N,0
O=C(C=C(CC(O)=O)C(O)=O)O,C(=O)(c1cccc(N)c1)O,0
OC(=O)C(O)=O,c1c2ccccc2c2ccccc2n1,1
C(c1ccc(CC(C)C)cc1)(C)C(O)=O,NC1C(O)Cc2cc3ccccc3cc21,1
c1[nH]cnc1,Oc1cc(O)cc(C(=O)O)c1,1
c1ccncc1-c1oc(-c2cnccc2)nn1,c1cc(C(O)=O)cc(C(O)=O)c1,1
O=C(N)c1cccc([N+](=O)[O-])c1,C(O)(C(=O)O)=O,0
c1cc(C(O)=O)ccc1[N+]([O-])=O,OC(=O)C=CC(O)=O,0
n1(C)c(=O)c2n(C)cnc2n(C)c1=O,O=C(C(C)O)O,0
C(=O)(NC(c1ccccc1)=O)CCC,Oc1ccc(O)cc1,1
c1c(O)cccc1O,O=C(C)Nc1ccc(O)cc1,0
O=[N+](c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1)[O-],C1(C)NCC(C)c2ccccc21,1
O=C(C1CSCN1)O,c1([N+](=O)[O-])cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1
O=[N+](c1ccc(C(O)=O)c([N+]([O-])=O)c1)[O-],c1c(C(N)=O)ccnc1,1
n1nc(NC(=O)C)sc1S(N)(=O)=O,Oc1cc(C(=O)O)c(O)cc1,0
C(O)(CC(O)=O)=O,c1nccnc1,1
CCCCCCOc1ccc(N=Nc2ccncc2)cc1,c1c(O)cc(O)cc1,1
C(c1sccc1)(O)=O,c1c(-c2ccncc2)ccnc1,1
c12c([nH]cn1)c(=S)[nH]cn2,Oc1ccc(C(O)=O)cc1,1
c1(O)ccc(C(=O)N)cc1,c1c(NCc2ccco2)c(C(O)=O)cc(S(=O)(=O)N)c1Cl,0
c1(=O)c(C)c[nH]c(=O)[nH]1,C(C)n1cc(C(=O)O)c(=O)c2c1nc(C)cc2,0
c1c(OC)ccc(C(O)=O)c1,c1cc(Cl)ccc1C(O)=O,0
c1cc(C#N)ccc1C#N,C(#N)c1cccc(O)c1,0
n1ccncc1C(N)=O,O=C(C(=O)C)O,0
S(c1sc(NC(C)=O)nn1)(=O)(=O)N,c1(=O)[nH]cccc1C(=O)O,0
C(c1cccnc1)(=O)N,c1(=O)c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,1
c1cc(OC(F)(F)F)cc2sc(N)nc12,O=C(CC(C(O)=O)(CC(=O)O)O)O,0
n1ccn(Cc2ccccn2)c1-c1nccn1Cc1ccccn1,C(CCCCC(=O)O)CCC(=O)O,0
c1([N+](=O)[O-])cc([N+](=O)[O-])ccc1O,c1c2c3ccccc3ccc2ccc1,0
c1c([N+]([O-])=O)ccc(N)c1,c1cc(O)ccc1-c1ccccc1,0
C(c1c(C)[nH]cn1)SCCNC(NC#N)=NC,c1c(C(c2cc3c(cc2)nc(NC(=O)OC)[nH]3)=O)cccc1,0
c1c(C(N)=O)ccnc1,c1c(F)ccc(C(CC(=O)O)C)c1,1
C(c1ccccc1C(=O)O)(O)=O,n1c(N)nc(C)cc1OC,1
O=C(C(N)CCC(O)=O)O,c1(C(N)=O)cc(OC)ccc1,0
Fc1c(I)c(F)c(I)c(F)c1I,c1c2c3ccccc3ccc2ccc1,1
c1(N)ccc([N+](=O)[O-])cc1,c1c(O)ccc([N+](=O)[O-])c1,0
OC(C(CCC(O)=O)N)=O,Cc1ccc(C(=O)N)cc1,0
O=C(C(C)c1cc2ccc(OC)cc2cc1)O,n1ccc(C(NN)=O)cc1,0
n1cc(NC(=O)c2ccc(C(Nc3cnccc3)=O)cc2)ccc1,C(c1ccc(C(O)=O)cc1)(=O)O,1
c1(O)c(C(=O)O)c(O)ccc1,CC1(O)C2(C)C(C3C(CC2)C2(C)C(Cc4n[nH]cc4C2)CC3)CC1,1
c1(OCC(=O)O)c(C)cccc1,NC(CO)(CO)CO,1
c1cccc2c1C(O)(C#CC1(O)c3c(cccc3)-c3c1cccc3)c1ccccc1-2,c1(=O)c2n(C)cnc2n(C)c(=O)n1C,1
OC(=O)c1cccc(Br)c1,N#Cc1ccncc1,1
c1c(N)ccc(C(=O)O)c1,n1c(N)c(Cl)c(C)nc1C,1
c1c2c(ccc1OC(F)(F)F)nc(N)s2,c1ccccc1-c1cc(=O)c2c(O)cc(O)cc2o1,0
N1C(=O)CCC1=O,C(=O)(O)c1ccccc1,0
N1CCN(c2c(Sc3ccc(C)cc3C)cccc2)CC1,c1(C(O)=O)c(O)cccc1O,1
c1ncc(C(N)=O)cc1,[O-][N+](c1ccccc1N)=O,0
C(C(N)C(O)=O)c1ccc(O)cc1,O(c1cc2c(cc(C(C(O)=O)C)cc2)cc1)C,1
c12ccccc1[nH]c1c2cccc1,c1(N2CCNCC2)ccccc1,1
O(c1ccccc1C(=O)O)C(=O)C,C(c1ccccc1)(C(NC1C(=O)N2C1SC(C)(C)C2C(O)=O)=O)N,0
c1cc(C(=O)N)ccn1,[O-][N+](=O)c1cccc(C(=O)O)c1,1
C(C(NC(=O)C)C(=O)O)S,CC(Cc1ccc(C(C)C(O)=O)cc1)C,0
n1(C)c(=O)n(C)c2nc[nH]c2c1=O,C(CCC(=O)O)C(O)=O,1
O=C(c1ccccc1)O,OC(CNC(C)(C)C)c1ccc(O)c(CO)c1,1
c1c([N+]([O-])=O)cc[n+]([O-])c1,[N+]([O-])(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1O,1
OC(=O)C=CC=CC,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)nc(C)c1,1
c1(C(O)=O)cc(C)ccc1,OC(C1C(O)=C(O)C(=O)O1)CO,0
c1(F)cc(F)c(C(=O)O)c(F)c1,c12n(C)c(=O)n(C)c(=O)c1[nH]cn2,1
c1cc(C(=O)O)ccc1N,c1nc(NC(O)=C2C(=O)c3c(cccc3)S(=O)(=O)N2C)ccc1,0
n1ccc(N)[nH]c1=O,C(O)(=O)CCC(O)=O,1
c1(C)cc(C)c(C)cc1C,c1cccc2c1cccc2,0
O=C(CC(N)=O)N,c1ccc(C(=O)c2ccccc2)cc1C(C)C(=O)O,0
Oc1ccc(C(O)=O)cc1,c12ncccc1C(=O)Nc1c(C)ccnc1N2C1CC1,1
c1cc(O)ccc1NC(=O)C,C1CNCCN1,1
C1CNCCN1,c1(OC)cc2c(CCNC(=O)C)c[nH]c2cc1,1
C(NCCO)CO,c1c2ccc(C(O)=O)c(O)c2ccc1,1
c1cccc(=O)[nH]1,Oc1cc(O)cc(O)c1,1
c1c2ccccc2ccc1C,c1cccc2cc[nH]c12,0
OC(=O)C(=O)O,n1cccn1Cc1ccc(C(=O)N)cc1,1
c1ccccc1C(=O)O,c1(Br)ccc(C(O)=O)cc1,0
c1ccc2cccc3c2c1-c1ccccc1-3,c1cccc2[nH]c3c(cccc3)c12,0
CCC(C(C(=O)O)N)C,CC(C(N)C(=O)O)C,1
c1cc(-c2ccc(C(C)C(=O)O)cc2F)ccc1,C(C(C(=O)O)O)(O)C(=O)O,0
c1([N+]([O-])=O)cc(C(O)=O)ccc1,C1(=O)C(O)=C(O)C(C(O)CO)O1,0
N#CCCC#N,c1c2cccc(O)c2ncc1,0
[N+](c1cc([N+](=O)[O-])c(O)c([N+]([O-])=O)c1)([O-])=O,c1ccc(C(NCCN)=O)c(O)c1,1
c1cc(CCc2ccncc2)ccn1,c1c(C(O)=O)cc(C(=O)O)cc1N,1
OC(=O)CC(O)C(=O)O,C(C(O)=O)(CCCNC(N)=O)N,1
C(N(C)C)Cc1sc(N)nc1,c1c([N+]([O-])=O)c(O)c([N+](=O)[O-])cc1[N+]([O-])=O,1
c1cc(C(N)=O)ccc1,O(c1c(O)ccc(C=CC(O)=O)c1)C,0
c1(O)ccc(C=CC(C=C(C=Cc2cc(OC)c(O)cc2)O)=O)cc1OC,c1(O)cccc(O)c1,1
c1(Cc2ccccc2)ccccc1,c1cccc2c1cccc2,0
c1(-c2ccncc2)ccncc1,c1cc(O)ccc1I,1
c1ccc(-c2ccccc2)c(CC(C)C2=NCCN2)c1,OC(=O)C(=O)O,1
P(O)(C(P(O)(O)=O)(Cc1ccccc1)N)(O)=O,c1c(-c2ccncc2)ccnc1,1
c1cccc(OC(C)=O)c1C(O)=O,O(CCCCN1CCN(c2c(Cl)c(Cl)ccc2)CC1)c1cc2c(cc1)CCC(=O)N2,1
c1c(OC)ccc2nc(S(Cc3c(C)c(OC)c(C)cn3)=O)[nH]c12,n1nc(NC(C)=O)sc1S(=O)(N)=O,0
Oc1ccc(C(=O)O)cc1,c1c(C(=O)O)ccc(Cl)c1,0
c1(O)c([N+]([O-])=O)cccc1,c1cc(C(c2ccccc2)c2ccccc2)ccc1,0
c1c(N)cc(C(N)=O)cc1,C(N)(N)=O,0
c12ccccc1[nH]cn2,OC(C=CC(O)=O)=O,1
c1ccc2ccc(C(=O)O)cc2c1,C[N+](CCO)(C)C,1
OC(=O)c1ccc(C)cc1,c1ccccc1C(=O)O,0
C(c1cc(C(C(O)=O)C)ccc1)(=O)c1ccccc1,C(C(O)=O)(CS)NC(C)=O,0
C(n1ncnc1)C(c1c(F)cc(F)cc1)(Cn1cncn1)O,C(C(=O)O)C(C(=O)O)O,1
c1cc(O)ccc1O,C(=O)(N)c1ccncc1,1
COc1cc(C)nc(N)n1,O=C(c1ccccc1C(O)=O)O,1
c1ccc(N)c(C(=O)O)c1,C(C(Cl)(Cl)Cl)(O)=O,1
c1(F)cccc(C(=O)N)c1,C(O)C(C1OC(=O)C(O)=C1O)O,0
O=C(c1c(NCc2occc2)cc(Cl)c(S(N)(=O)=O)c1)O,Cc1nc(C)c(C)nc1C,1
CCN(C=O)CC,Oc1ccc(O)cc1,1
c1ccc([N+]([O-])=O)c(C(=O)O)c1,OCCNCCO,1
c1c(O)cccc1O,N(c1ccc(O)cc1)C(C)=O,0
O=C(C(O)C(O)C(O)=O)O,FC(COc1c(C(NC2CCN(C(CO)=O)CC2)=O)n(C)c2cc(CC)n(CC(=O)c3ccccc3)c(=O)c21)(F)F,1
c1cc(N)ccc1C(O)=O,Clc1c(Cl)cc(C(=O)O)c(C(=O)O)c1,1
c1(O)ccc(C=CC(O)=O)cc1OC,c1c(N)cccc1,1
C(C)=CC=CC(=O)O,O=c1c2[nH]cnc2n(C)c(=O)n1C,1
C1N2CCN(CC2)C1,c1(O)ccc(O)cc1,1
c1cncc(C(N)=O)n1,CC1(C)C(C)(C(O)=O)CCC1C(=O)O,0
C1CCC(N)CC1,c1ccccc1C=CC(O)=O,1
OC(C(C(C(O)=O)O)O)=O,c1c(N)ccc(C(=O)O)c1,1
C(CCCCCCC(=O)O)CCCC(=O)O,c1nc(Br)cnc1N,0
c1cc(-c2ccncc2)ccn1,c1(C(O)=O)c(C(=O)O)c([N+](=O)[O-])ccc1,1
c1c2c(ccc1OC)n(C(c1ccc(Cl)cc1)=O)c(C)c2CC(O)=O,S(CCS(=O)(O)=O)(O)(=O)=O,0
c1(Br)c(N)ncc(Br)n1,C(CCC(=O)O)(=O)O,0
OC(c1cc(C)ccc1)=O,OC(CCSCCC(=O)O)=O,0
OC(c1ccc(N)cc1)=O,n1ccsc1NS(c1ccc(N)cc1)(=O)=O,0
c1c(-c2n(N)c(-c3ccncc3)nn2)ccnc1,c1c(C(=O)O)cccc1C(O)=O,1
c1cc2c(cc1)[nH]c1ccccc12,c1([N+](=O)[O-])ccc([N+](=O)[O-])cc1,0
c1cc2c(cccc2)cc1,c1c(Nc2ccccc2)cccc1,0
C1C2C3C(C)(CCC2c2c(cc(O)cc2)C1)C(O)CC3,Oc1cc(O)cc(O)c1,0
c1sc(N)nc1-c1csc(N)n1,OC(=O)C(C(O)C(=O)O)O,1
OC(=O)C1NCCC1,C12c3c(cccc3)C(c3ccccc31)C(C(=O)O)C2C(=O)O,1
c1c(S(N)(=O)=O)c(Cl)cc(NCc2occc2)c1C(O)=O,C(C(=O)O)CC(O)=O,0
c1(O)c2ccccc2ccc1,N#Cc1ccc(O)cc1,0
c1cncc(C(=O)N)n1,NC(C(O)=O)Cc1ccccc1,0
c1cc(C#Cc2ccccc2C#Cc2ccccc2)ccc1,c1(F)c(F)c(F)c2c(c(F)c(F)c(F)c2F)c1F,1
[N+](c1c(C)ccc([N+](=O)[O-])c1)(=O)[O-],c1cccc(O)c1C(=O)O,0
N1(O)C=CC(=c2oc(=C3C=CN(O)C=C3)nn2)C=C1,c1c(C(O)=O)cccc1N,1
c1(C)c(O)c(CO)c(CO)cn1,NC(=O)c1cc(OC)ccc1,0
C1CC2(C)C(C)(C)C1CC2=O,OC(=O)c1cc(C(=O)O)cc(O)c1,1
C1(C(=O)N2CC3c4c(cccc4)CCN3C(=O)C2)CCCCC1,C(CCCC(O)=O)CCCCCCC(=O)O,0
c1cccc2c(O)c(C(=O)O)ccc12,n1cc(C(=O)N)ncc1,1
C1(Br)=C(Br)C(=O)C(Br)=C(Br)C1=O,c1ccc2c3c(c4c5c(cccc52)ccc4)cccc13,1
Fc1c(I)c(F)c(I)c(F)c1I,c1(C)nc(C)c(C)nc1C,1
c1cccc(C(=O)O)c1,C(c1ccc(C(OC)=O)cc1)(OC)=O,0
c1c(F)cccc1C(=O)O,C(C(=O)O)(=CC(O)=O)CC(=O)O,0
C1C2(c3ccc(O)cc3)CC3CC1CC(c1ccc(O)cc1)(C2)C3,c1c(C=Cc2ccncc2)ccnc1,1
c1cc(C(=O)c2ccccc2)ccc1,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+]([O-])=O)c1,0
c1(OC)cc(C(=O)O)ccc1,c1cc(C(N)=N)ccc1,1
c1c(-c2ccc(O)cc2)ccc(O)c1,c1cc(S(CC(O)(C(=O)Nc2cc(C(F)(F)F)c(C#N)cc2)C)(=O)=O)ccc1F,0
c12c3c4ccc1cccc2ccc3ccc4,C1(Cl)=C(Cl)C(Cl)=C(Cl)C(=O)C1=O,1
c1(C(O)=O)c(O)cccc1O,Nc1c2[nH]cnc2ncn1,1
c1(C(O)=O)cc(C)ccc1,OC1=C(O)C(C(O)CO)OC1=O,0
O=C(c1cc(OC)cc(OC)c1)O,C(=O)(O)c1cc([N+]([O-])=O)cc([N+](=O)[O-])c1,0
n1cc[nH]c1CC,O=C(C(O)C(O)C(=O)O)O,1
C12CCN(CC1)CC2c1nccnc1S(=O)(C)=O,OC(=O)C(O)C(C(=O)O)O,1
c1(O)cc(C(=O)O)cc(O)c1,c1(C)c(C)nc(C)c(C)n1,1
c1c2c(sc(N)n2)ccc1,c1c2cccc(OC)c2oc(=O)c1C(OCC)=O,1
OP(c1ccccc1)(O)=O,c1(-c2ccncc2)ccncc1,1
[N+](c1ccc(O)cc1)([O-])=O,N1CCCCC1,1
NC(c1ccccc1)C,Fc1ccc(C(O)=O)cc1,1
C(=O)(O)c1cn(CC)c2c(ccc(C)n2)c1=O,c1cccc(O)c1C(O)=O,0
c1cc(C(O)=O)ccc1Br,OC(c1ccc(OC)cc1)=O,0
c1(N)cccnc1N,O=C(O)C=CC=CC,1
c1c(C(=O)N)cccc1,c1([N+]([O-])=O)ccccc1C(=O)N,0
c1c(C(N)=O)cccn1,FC(F)(c1cc(Nc2ncccc2C(O)=O)ccc1)F,1
c1nccnc1C(=O)N,C(C(C1C(=O)C(O)=C(O)O1)O)O,0
CC1(C)SC2C(N)C(=O)N2C1C(=O)O,OC(C=CC(=O)O)=O,0
c1c(-c2ccc(C(C)C(O)=O)cc2F)cccc1,O=C(NN)c1ccncc1,0
C(O)(C=CC(O)=O)=O,c1(C2(OCCN(C)C)CC3C(C)(C)C2(C)CC3)ccccc1,1
c12c(cccc1)C=Cc1ccccc1N2C(=O)N,O=C(O)C(c1ccc(CC(C)C)cc1)C,0
O=C(O)C=C(C(O)=O)CC(=O)O,c1cc(C(=O)O)ccc1OC,0
C(NC(c1cccnc1)=O)CCCCCNC(c1cccnc1)=O,C(CC(=O)O)CCC(O)=O,1
c1(O)ccc(C=CC(=O)O)cc1OC,c1c(Cl)ccc(C(=O)n2c3ccc(OC)cc3c(CC(=O)O)c2C)c1,0
c1cccc([N+](=O)[O-])c1C(O)=O,NC(Cc1cnc[nH]1)C(O)=O,1
c1ccc2cccnc2c1O,C1(Cl)=C(Cl)C(=O)C(Cl)=C(Cl)C1=O,1
Fc1c(F)c2c(c(F)c1F)c(F)c(F)c(F)c2F,c1c2cc3ccccc3c(I)c2ccc1,1
c1cc2c(c(O)ncc2)cc1,C(=O)(O)CCC(=O)O,1
C(=CC(O)=O)C(O)=O,n1cccc2cc(C)ccc12,1
c1(=S)[nH]c(=O)c(C)c[nH]1,Nc1nc(N)nc(N)n1,1
O=C(O)C=CC(=O)O,C1C2CCC(C1(O)C1ON=C(C)C1)N2,1
c1cc(C(O)=O)ccc1,O=C(N)C,0
c1(-c2ccccc2)ccccc1O,[O-][N+](=O)c1ccc(N)cc1,0
OC(=O)c1cnccc1,OC(c1cccc(OC)c1)=O,0
c1cc(C(=O)c2ccncc2)ccc1,c1cccc2c1C(=O)N(Br)C2=O,1
O=C(C(N)c1ccc(O)cc1)NC1C(=O)N2C1SC(C)(C)C2C(O)=O,C(=O)(O)C(c1ccc(CC(C)C)cc1)C,0
c1nccc(-c2ccncc2)c1,O=C(O)c1c([N+]([O-])=O)c(Cl)ccc1,1
c12c(cc(C(C(=O)O)C)cc1)ccc(OC)c2,O=C(O)C(C)N,1
O=C(c1cccnc1)N,c1cccc(C(=O)O)c1OC,0
C(c1ccc(OC)cc1)(O)=O,C(CCCCCC)C(=O)O,0
c1ccc2cccc3c2c1CC3,c12ccccc1ccc(C)c2,0
c1ccccc1C(c1ccncc1)=O,Clc1ccc([N+]([O-])=O)cc1C(O)=O,1
n1ccccc1N,C(O)(CC(=O)O)=O,1
N1CCNCC1,FC(C(C(F)(F)F)O)(F)F,1
c1ccc2c(ccc3ccccc32)c1,c1c(O)cccc1C(=O)O,0
O=c1n(C)c(=O)c2c(ncn2C)n1C,C(C)C1(CC)C(=O)NC(=O)NC1=O,1
C(CC(O)C(O)=O)(O)=O,c1c(C)nc2c(c1)c(=O)c(C(=O)O)cn2CC,0
c1ccc(N=Nc2cccnc2)cn1,OC(CCCCCCC(=O)O)=O,1
OC(C(O)=O)=O,n1ccncc1,1
c1n(C)c2c(=O)n(C)c(=O)n(C)c2n1,C(C(=O)O)C(O)(CC(=O)O)C(=O)O,1
n1c[nH]cc1CC(C(O)=O)N,N(c1nnc(S(=O)(N)=O)s1)C(C)=O,0
c1ccc2ccccc2c1,c1ccc(C(O)=O)cc1,0
OC(CCSCCC(O)=O)=O,c1(C(O)=O)ccccc1OC,0
o1cccc1CNc1c(C(O)=O)cc(S(N)(=O)=O)c(Cl)c1,c1ccc(C(O)=O)c(OC(=O)C)c1,0
C(CC(=O)O)C(=O)O,c1(C(C)=NN=C(c2cnccc2)C)cccnc1,1
c1ccc2c(cc3ccccc3c2)c1,Fc1c2c(c(F)c(F)c1F)C(=O)c1c(c(F)c(F)c(F)c1F)C2=O,1
Clc1cc(NCc2occc2)c(C(O)=O)cc1S(=O)(=O)N,O=C(CC(C(=O)O)N)O,0
O=C(C=CC(=O)O)O,C1(CO)OC(n2cc(F)c(=N)[nH]c2=O)CS1,1
c1(O)ccc(-c2ccc(O)cc2)cc1,c1cc(N)ccc1-c1ccc(N)cc1,1
O=C(N)N1c2ccccc2C=Cc2c1cccc2,n1(C)cnc2c1c(=O)n(C)c(=O)n2C,0
O=C(c1ccccc1)O,c1c(C)sc(NC(C2=C(O)c3c(cccc3)SN2C)=O)n1,1
n1(C)c(=O)n(C)c2c(n(C)cn2)c1=O,O=S(=O)(c1ccc(N)cc1)Nc1nccs1,0
C(c1cc(O)ccc1O)(=O)O,CN(C)c1ccncc1,1
C1N2C3C4(c5c(cccc5)N5C(=O)CC6OCC=C(C(C6C45)C3)C2)C1,c1cc(Cl)ccc1C(O)=O,1
c1cc(C=Cc2cc[n+](C)cc2)ccc1N(CC)CCO,O=S(c1ccc(C)cc1)(O)=O,1
N1(C)N=NN(C)C1N,[O-][N+](=O)c1c(O)c([N+](=O)[O-])cc([N+]([O-])=O)c1,1
N1(C(C2CCCCC2)=O)CC(=O)N2C(C1)c1c(cccc1)CC2,c1ccc(C(=O)O)c(C(O)=O)c1,0
c1nccc(-c2ccncc2)c1,OC(C(CC(=O)O)C(C(=O)O)CC(O)=O)=O,1
c1c([N+]([O-])=O)c(O)c([N+](=O)[O-])cc1[N+]([O-])=O,C1=Cc2ccccc2N(C(=N)O)c2c1cccc2,1
CCN(CC)C(=O)N1CCN(C)CC1,C(C(O)(CC(=O)O)C(=O)O)C(=O)O,1
c1ccc2c(c1)C=Cc1ccccc1N2C(N)=O,O=S(N)(O)=O,0
c1c(C(O)=O)cc(O)c(O)c1O,c1([N+]([O-])=O)cc[n+]([O-])cc1,1
Fc1c(Br)c(F)c(F)c(O)c1F,c1(C#N)ccncc1,1
C1(=O)c2c(cccc2)-c2ccccc21,c12c3c(cccc3ccc1)CC2,0
c1cccc(C(c2c(O)cccc2)c2ccc(O)cc2)c1O,c1cc(CCc2ccncc2)ccn1,1
c1cc(NC(C)(C)C(OCC)c2c(C)cc(C(OCC)=O)s2)ccc1,c1c([N+](=O)[O-])c(O)c([N+](=O)[O-])cc1[N+](=O)[O-],1
c1cc(OC)c(C(=O)O)cc1,c1cccc(C(=O)N)c1,0
C(C(=O)C=Cc1ccc(O)c(OC)c1)C(C=Cc1cc(OC)c(O)cc1)=O,c1(O)c(C(O)=O)cccc1,0
COc1ccc(C(O)=O)cc1,n1c(N)cccc1C,1
COc1c(O)ccc(C=O)c1,FC(F)(Oc1ccc2nc(N)sc2c1)F,0
OC(c1cccc(F)c1)=O,[nH]1c2c(=O)n(C)c(=O)n(C)c2nc1,1
CC(C)(C1C2C(CCC1)CCCN2)C,[O-][N+](=O)c1cc([N+]([O-])=O)c(O)c([N+]([O-])=O)c1,1
c1c(C(=O)O)ccnc1,CC(Nc1sc(S(=O)(=O)N)nn1)=O,0
C(CCSCCC(O)=O)(O)=O,NC(c1cc([N+](=O)[O-])ccc1)=O,0
c1([N+]([O-])=O)cc([N+]([O-])=O)ccc1,c1c(O)c([N+](=O)[O-])cc([N+]([O-])=O)c1,0
c1cc(Cl)ccc1C(n1c2ccc(OC)cc2c(CC(=O)O)c1C)=O,C(=O)(CO)N,0
c1ccc(O)cc1C(O)=O,c1c[n+]([O-])ccc1[N+](=O)[O-],1
c1c(O)ccc(CCC(O)=O)c1,c1cc2c(cc1)S(=O)(=O)N(C)C(=C(O)Nc1ncccc1)C2=O,0
c1cc(Br)ccc1C(=O)O,c1(C(=O)O)ccc(O)cc1,0
C(=O)(O)C(NC(C)=O)CS,C(c1cc(C(=O)c2ccccc2)ccc1)(C)C(O)=O,0
c1c2nc(N)sc2ccc1,O=C(N)N,0
c1cccc(-c2ccncc2)c1,c1(=O)c(=O)c(O)c1O,1
c1ccc2c(c1)C(=O)NS2(=O)=O,C1(=O)N(CC(N)=O)CCC1,0
